occurrenceID,type,basisOfRecord,occurrenceRemarks,individualCount,sex,lifeStage,behavior,occurrenceStatus,organismID,eventID,samplingProtocol,eventDate,eventRemarks,locationID,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,identifiedBy,dateIdentified,identificationRemarks,identificationVerificationStatus,taxonID,scientificName,kingdom
3be8088a-5025-4f4e-bc19-4b4eef4d5d64,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-17T02:41:21Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:11:50Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
3c0eca54-9039-4643-8c4c-e23354d25611,Event,MachineObservation,,2,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-29T01:56:01Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:17:38Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
3c0f3914-a99b-44ad-8aca-0caa5001c89a,Event,MachineObservation,,1,female,adult,,present,,fff2f46e-8163-453c-9044-61fb77587f5d,"camera trap (motion detection)",2020-06-05T20:24:17Z,"tags: boven de stroom",7c989f1e-4fcb-4584-ae47-cdcdc6e34d06,"B_ML_val 07_Sint-Anna",,51.279,3.634,WGS84,"Jan Lodewijkx",2020-07-09T07:09:20Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
3c20fb5a-f68b-4357-b7aa-a9961b5166cc,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-06T20:46:38Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:23:36Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
3c3486ca-dfb8-4f1f-a596-4389dc8c1515,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-03T22:52:58Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T08:53:18Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
3c48f47b-3b1d-46e3-af32-be8e6acc10a0,Event,MachineObservation,,3,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-07-02T03:40:40Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:26:10Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
3c97fc00-908d-4281-ac2f-3cd8746f654d,Event,MachineObservation,,3,,juvenile,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-07-02T03:36:57Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:24:51Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
3d2f45b3-b295-42ed-b93e-9e4187eb0c5f,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T03:21:00Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:39:07Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
3e1731e8-e51d-4c0b-adec-e265a00a7c9d,Event,MachineObservation,,4,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-27T03:28:59Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:15:37Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
3e5e613c-6f61-49d4-83dd-c341ac48a00f,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-07T22:37:02Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:27:24Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
3e6abff9-0cbd-43d5-82e9-86385435414c,Event,MachineObservation,"MOEDER EN 3 KINDEREN",4,,juvenile,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-30T03:43:24Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:21:36Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
3f6020e9-09e4-45ea-a656-b532b2b7fda5,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-15T02:52:10Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:01:24Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
40631f46-b449-46b2-93f9-19c28df55f64,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-16T20:37:04Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:09:44Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
4069de61-55f4-4f2d-92fa-603441003f23,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T23:41:38Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:43:42Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
40b52115-c1fd-4716-9c77-0ce757e50546,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-15T02:49:32Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:01:14Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
40f4339f-0f25-4eb2-93ab-146a290e9289,Event,MachineObservation,"MOEDER EN 4 KLEINTJES",5,,juvenile,,present,,6b1199ac-e6e4-4eb4-a625-6ee8f9db09f1,"camera trap (motion detection)",2020-06-13T03:23:05Z,"tags: boven de stroom",91d9abdd-da56-49a0-8c07-fa6305f39d6c,"B_ML_val 05_molenkreek",,51.283,3.567,WGS84,"Wouter Franceus",2020-07-09T08:26:43Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
416ff9b7-4984-4b34-b6a8-6f9a01108918,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-26T23:36:58Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:14:42Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
42122c38-01d8-440c-bcb7-39c14af988c3,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-19T00:16:35Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:20:16Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
43dd4ae5-b705-423e-af5d-a595fa96c9b3,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-30T20:00:33Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:21:48Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
445890ed-e5a8-41bc-909e-800bceaea11e,Event,MachineObservation,,2,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-19T03:34:13Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:23:19Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
447730e0-09d6-43ef-a00c-384d78b0c748,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T03:27:56Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:39:20Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
44b03e72-886a-4607-8929-a1fa7d373428,Event,MachineObservation,"MOEDER EN 4 KINDEREN",5,,juvenile,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-07-01T03:35:55Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:23:21Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
4544cb1a-275f-4547-bfb4-8220470e67ea,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-07-02T20:46:17Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:27:25Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
45d8c94a-0a52-4a3d-afec-688c6f3c2bf3,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-17T21:28:39Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:13:37Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
45dd79b0-8f73-4552-a5f5-4de8a5258a72,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T23:09:19Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:50:33Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
467cdeec-8a53-4d94-bc35-beb80cbba9eb,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T22:59:50Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:50:18Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
469e6e72-6407-494d-b25c-8bb775871be2,Event,MachineObservation,,1,,undefined,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-07T21:11:49Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:26:37Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
46f096f9-6509-456a-ab66-60cbc28da813,Event,MachineObservation,,1,,adult,,present,,fff2f46e-8163-453c-9044-61fb77587f5d,"camera trap (motion detection)",2020-06-06T01:19:03Z,"tags: boven de stroom",7c989f1e-4fcb-4584-ae47-cdcdc6e34d06,"B_ML_val 07_Sint-Anna",,51.279,3.634,WGS84,"Wouter Franceus",2020-07-09T13:24:50Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
47b9670c-6564-45ce-9733-8263bad67cc6,Event,MachineObservation,,2,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-03T20:27:31Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T08:51:55Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
48b40aab-8edd-431e-98b0-91e294bbcd81,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T20:04:17Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:39:58Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
49120cdc-e7d0-47ef-878d-d907b89c9cac,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T00:49:08Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:43:59Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
4ad5f8b9-ead1-478f-9bda-432b00efc111,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-15T21:27:51Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:06:05Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
4ae10005-84d9-4d11-9cdc-a033ab4e0e7c,Event,MachineObservation,"MOEDER EN 6 KINDEREN",7,,,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-27T20:20:38Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:16:45Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
4bc16a2b-3cbc-45cc-a3c1-516e40a7f2e3,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-27T03:19:49Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:15:11Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
4c70301d-ae9d-4753-90ed-6ca80bc910f6,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T20:36:45Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:48:23Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
4cf76a5d-2ff0-4144-a961-551bedc4de14,Event,MachineObservation,,2,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-21T03:09:27Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:25:44Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
4d75a2c2-433e-48e1-ad09-d44a583379ce,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T03:41:07Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:45:53Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
4e6ce31d-fdb4-4151-9002-29e038d52a7b,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T01:18:43Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:37:40Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
4f3be02c-a665-468d-af75-e1c87bd637b5,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-07-03T00:21:09Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:28:48Z,"classification method: human",,49JSC,"Ondatra zibethicus",Animalia
500c925a-9b08-4a9c-8a8a-9299c665a6fa,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-17T02:37:47Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:11:35Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
5121de37-1b78-4bf9-bb66-b17407aa8499,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T02:57:08Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:38:23Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
51a5a315-99ea-41b1-b6eb-5c22423ed110,Event,MachineObservation,,1,,undefined,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-15T01:03:04Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:58:10Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
52028ab8-f342-47c9-857a-746749c37e71,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-04T20:28:05Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T08:55:27Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
555ff918-0eeb-4627-9c9d-24b074e104c4,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-24T22:17:11Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:12:49Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
55f8eaac-4a6b-4649-be81-7f52fd3d61dc,Event,MachineObservation,,5,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-29T03:17:08Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:18:28Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
570e0540-500a-439c-8024-57c97fd35d04,Event,MachineObservation,,1,,adult,,present,,9e84c750-e8fa-4502-ae12-cc6c75532f5a,"camera trap (motion detection)",2020-06-04T02:10:17Z,"tags: boven de stroom",56128022-6061-4b59-b15a-65da16115780,"B_ML_val 06_Oostpolderkreek",,51.266,3.591,WGS84,"Wouter Franceus",2020-07-09T06:30:04Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
5a06ba9c-994f-43d6-b726-cf6983339939,Event,MachineObservation,,3,,adult,,present,,6b1199ac-e6e4-4eb4-a625-6ee8f9db09f1,"camera trap (motion detection)",2020-06-20T20:47:45Z,"tags: boven de stroom",91d9abdd-da56-49a0-8c07-fa6305f39d6c,"B_ML_val 05_molenkreek",,51.283,3.567,WGS84,"Wouter Franceus",2020-07-09T08:35:07Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
5b195157-73bf-4509-b3e6-61d62be62d3a,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-05T02:18:25Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:15:04Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
5d3a9936-efd6-4fbe-831f-5c04812204d8,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-15T01:50:46Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:59:00Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
5e9442da-f412-43d9-ae46-5af5dad92ecc,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-16T02:53:44Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:08:32Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
5ea0e43d-c3ae-4320-b193-7cc1993971bf,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-27T03:08:07Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:14:59Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
600485ea-4c6c-4bd2-81ab-e8352c38a65c,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-16T21:21:05Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:10:26Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
60bddb66-f940-4cfe-831d-611f5c49ae47,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-23T20:51:40Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:11:43Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
60fa75e2-53f7-48b4-b234-681a3ab56bbe,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-19T00:41:09Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:20:48Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
62b8cefb-82b8-4f06-b0a6-dca0e7643544,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-07T20:18:29Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:25:46Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
62f8c682-7ddc-4af4-930c-16f655bee157,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-20T20:17:11Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Axel Neukermans",2020-10-26T20:01:26Z,"classification method: human",1.0,6RRQT,"Myocastor coypus",Animalia
63b14fef-5e7c-492f-b533-db39cd191551,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-08T20:36:06Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:30:21Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
66881ff2-1a41-4ee5-9fde-7d6050c1dd7c,Event,MachineObservation,,1,,adult,,present,,fff2f46e-8163-453c-9044-61fb77587f5d,"camera trap (motion detection)",2020-06-05T22:44:37Z,"tags: boven de stroom",7c989f1e-4fcb-4584-ae47-cdcdc6e34d06,"B_ML_val 07_Sint-Anna",,51.279,3.634,WGS84,"Wouter Franceus",2020-07-09T13:13:02Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
66b1bbda-b76b-4be6-9d53-4babc7b29b6e,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-19T01:52:48Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:21:02Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
683b8746-0533-426a-9cb1-5444651dceed,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-19T00:00:25Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:19:31Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
68bbf27a-d713-45f4-9828-a33d9e5871b6,Event,MachineObservation,,2,,adult,,present,,6b1199ac-e6e4-4eb4-a625-6ee8f9db09f1,"camera trap (motion detection)",2020-06-03T20:57:50Z,"tags: boven de stroom",91d9abdd-da56-49a0-8c07-fa6305f39d6c,"B_ML_val 05_molenkreek",,51.283,3.567,WGS84,"Wouter Franceus",2020-07-09T08:19:32Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
68c341da-8b4a-4133-86c1-09786e3bc6e0,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-07T20:11:41Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:25:32Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
