occurrenceID,type,datasetName,basisOfRecord,dataGeneralizations,occurrenceStatus,organismID,organismName,eventID,samplingProtocol,eventDate,minimumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,kingdom
12593541866,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T13:14:05Z,24.0,30.4392519,-9.6508496,WGS84,17.9,"Larus fuscus",Animalia
12593541870,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T14:14:26Z,5.0,30.4348784,-9.648431,WGS84,9.0,"Larus fuscus",Animalia
12593541874,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 26 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T15:14:12Z,-539.0,30.4858006,-9.673614,WGS84,50.7,"Larus fuscus",Animalia
12593541878,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T16:14:09Z,336.0,30.4839765,-9.6751502,WGS84,23.9,"Larus fuscus",Animalia
12593541882,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T17:14:55Z,-32.0,30.4400875,-9.6514342,WGS84,42.4,"Larus fuscus",Animalia
12593541885,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T18:02:09Z,13.0,30.4314537,-9.6426239,WGS84,12.9,"Larus fuscus",Animalia
12593541889,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T19:01:53Z,22.0,30.4286466,-9.6415996,WGS84,16.0,"Larus fuscus",Animalia
12593541893,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T20:02:08Z,21.0,30.428797,-9.6415856,WGS84,7.4,"Larus fuscus",Animalia
12593541897,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T21:17:00Z,27.0,30.4291581,-9.6419438,WGS84,8.1,"Larus fuscus",Animalia
12593541899,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T22:17:08Z,21.0,30.4292195,-9.6417983,WGS84,4.1,"Larus fuscus",Animalia
12593541901,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-08T23:16:51Z,6.0,30.4290444,-9.6417089,WGS84,14.9,"Larus fuscus",Animalia
12593541903,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T00:16:34Z,0.0,30.4290493,-9.6416971,WGS84,24.1,"Larus fuscus",Animalia
12593541905,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T01:17:05Z,9.0,30.4280703,-9.6407138,WGS84,9.4,"Larus fuscus",Animalia
12593541907,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T02:17:21Z,13.0,30.4286999,-9.6414247,WGS84,9.4,"Larus fuscus",Animalia
12593541909,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T03:03:07Z,10.0,30.4287278,-9.6414519,WGS84,7.8,"Larus fuscus",Animalia
12593541913,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T04:03:43Z,10.0,30.4287884,-9.6414544,WGS84,12.0,"Larus fuscus",Animalia
12593541917,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T05:03:38Z,17.0,30.4287243,-9.6414866,WGS84,16.4,"Larus fuscus",Animalia
12593541921,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T06:05:08Z,18.0,30.4286377,-9.6414651,WGS84,25.3,"Larus fuscus",Animalia
12593541925,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T07:05:07Z,-1.0,30.4315742,-9.6426279,WGS84,42.2,"Larus fuscus",Animalia
12593541929,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T08:05:24Z,17.0,30.4316258,-9.6439854,WGS84,27.3,"Larus fuscus",Animalia
12593541933,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T09:05:54Z,19.0,30.4392287,-9.6514588,WGS84,42.5,"Larus fuscus",Animalia
12593541937,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T10:05:36Z,21.0,30.4341178,-9.6474687,WGS84,27.8,"Larus fuscus",Animalia
12593541941,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 26 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T11:05:19Z,8.0,30.4385377,-9.6503514,WGS84,12.8,"Larus fuscus",Animalia
12593541945,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 26 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T12:05:38Z,8.0,30.433647,-9.6482393,WGS84,14.8,"Larus fuscus",Animalia
12593541949,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T13:05:32Z,8.0,30.4337348,-9.6478641,WGS84,31.9,"Larus fuscus",Animalia
12593541953,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T14:06:39Z,14.0,30.433352,-9.6479958,WGS84,9.5,"Larus fuscus",Animalia
12593541957,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T15:21:20Z,340.0,30.4302594,-9.6490462,WGS84,32.8,"Larus fuscus",Animalia
12593541960,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T16:06:07Z,221.0,30.4315296,-9.6430312,WGS84,16.2,"Larus fuscus",Animalia
12593541964,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T17:06:39Z,13.0,30.4282894,-9.6402024,WGS84,6.2,"Larus fuscus",Animalia
12593541968,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 26 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T18:06:24Z,16.0,30.4285771,-9.6412769,WGS84,8.2,"Larus fuscus",Animalia
12593541972,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T19:06:08Z,13.0,30.4293039,-9.6420508,WGS84,12.1,"Larus fuscus",Animalia
12593541976,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T20:07:05Z,0.0,30.429092,-9.642047,WGS84,13.6,"Larus fuscus",Animalia
12593541980,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 13 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T21:22:09Z,84.0,30.4293405,-9.6428389,WGS84,13.1,"Larus fuscus",Animalia
12593541982,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T22:22:09Z,68.0,30.429212,-9.6414169,WGS84,15.1,"Larus fuscus",Animalia
12593541984,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-09T23:23:02Z,0.0,30.4285592,-9.6413019,WGS84,31.4,"Larus fuscus",Animalia
12593541986,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T00:23:08Z,17.0,30.4289837,-9.6417249,WGS84,7.4,"Larus fuscus",Animalia
12593541988,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T01:22:55Z,16.0,30.4289431,-9.6416766,WGS84,14.0,"Larus fuscus",Animalia
12593541990,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 15 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T02:22:40Z,8.0,30.4290251,-9.6416361,WGS84,8.3,"Larus fuscus",Animalia
12593541992,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T03:08:09Z,30.0,30.4289529,-9.641695,WGS84,6.0,"Larus fuscus",Animalia
12593541996,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T04:08:15Z,30.0,30.4282491,-9.6409623,WGS84,11.9,"Larus fuscus",Animalia
12593542000,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T05:08:58Z,14.0,30.4280651,-9.640996,WGS84,25.8,"Larus fuscus",Animalia
12593542004,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T06:10:27Z,18.0,30.4281392,-9.641047,WGS84,6.7,"Larus fuscus",Animalia
12593542008,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T07:10:09Z,10.0,30.4169367,-9.6071077,WGS84,12.8,"Larus fuscus",Animalia
12593542012,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T08:09:54Z,-10.0,30.4290236,-9.6405907,WGS84,7.2,"Larus fuscus",Animalia
12593542016,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 24 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T09:10:50Z,31.0,30.431789,-9.6420277,WGS84,,"Larus fuscus",Animalia
12593542020,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 23 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T10:12:03Z,29.0,30.4368383,-9.6462599,WGS84,12.6,"Larus fuscus",Animalia
12593542024,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 23 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T11:11:53Z,10.0,30.4398439,-9.6487726,WGS84,30.5,"Larus fuscus",Animalia
12593542028,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 26 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T12:13:03Z,-6.0,30.4843175,-9.6744681,WGS84,8.6,"Larus fuscus",Animalia
12593542031,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 26 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T13:12:47Z,29.0,30.4844785,-9.6752564,WGS84,19.8,"Larus fuscus",Animalia
12593542034,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T14:12:58Z,37.0,30.4851312,-9.6752256,WGS84,17.7,"Larus fuscus",Animalia
12593542037,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T15:13:22Z,-191.0,30.4852986,-9.6743331,WGS84,21.2,"Larus fuscus",Animalia
12593542041,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T16:13:38Z,-7.0,30.4850356,-9.6746978,WGS84,9.7,"Larus fuscus",Animalia
12593542045,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T17:13:39Z,38.0,30.4418971,-9.6503739,WGS84,22.6,"Larus fuscus",Animalia
12593542049,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T18:13:48Z,26.0,30.4292089,-9.6418274,WGS84,17.3,"Larus fuscus",Animalia
12593542053,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T19:14:08Z,11.0,30.4291469,-9.6420469,WGS84,5.5,"Larus fuscus",Animalia
12593542057,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T20:13:51Z,169.0,30.4299559,-9.6425997,WGS84,19.4,"Larus fuscus",Animalia
12593542061,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T21:28:32Z,-7.0,30.4292386,-9.641901,WGS84,13.4,"Larus fuscus",Animalia
12593542063,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T22:28:38Z,11.0,30.4292405,-9.6418511,WGS84,,"Larus fuscus",Animalia
12593542065,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-10T23:28:16Z,14.0,30.4291662,-9.6417738,WGS84,10.3,"Larus fuscus",Animalia
12593542067,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T00:28:15Z,0.0,30.4293423,-9.6416899,WGS84,17.9,"Larus fuscus",Animalia
12593542069,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T01:28:32Z,18.0,30.4302761,-9.6420546,WGS84,5.0,"Larus fuscus",Animalia
12593542071,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 15 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T02:28:16Z,19.0,30.4303591,-9.6420105,WGS84,7.3,"Larus fuscus",Animalia
12593542073,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T03:13:04Z,12.0,30.4303263,-9.6421131,WGS84,23.4,"Larus fuscus",Animalia
12593542077,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T04:13:38Z,7.0,30.4302015,-9.6421105,WGS84,7.6,"Larus fuscus",Animalia
12593542081,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T05:13:19Z,6.0,30.4290129,-9.6416304,WGS84,11.5,"Larus fuscus",Animalia
12593542085,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T06:13:51Z,18.0,30.4297116,-9.6421772,WGS84,,"Larus fuscus",Animalia
12593542089,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T07:13:46Z,-26.0,30.4305817,-9.6413121,WGS84,28.4,"Larus fuscus",Animalia
12593542093,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T08:15:13Z,5.0,30.4335568,-9.6479803,WGS84,25.5,"Larus fuscus",Animalia
12593542095,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T09:00:48Z,152.0,30.43887,-9.6511248,WGS84,20.3,"Larus fuscus",Animalia
12593542099,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T10:01:13Z,30.0,30.4406554,-9.6515706,WGS84,13.1,"Larus fuscus",Animalia
12593542103,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T11:01:51Z,159.0,30.4344484,-9.6487125,WGS84,26.0,"Larus fuscus",Animalia
12593542107,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T12:02:26Z,2.0,30.4340637,-9.6482991,WGS84,11.3,"Larus fuscus",Animalia
12593542111,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T13:02:57Z,51.0,30.4456612,-9.6552923,WGS84,11.3,"Larus fuscus",Animalia
12593542115,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T14:02:41Z,8.0,30.4847666,-9.6746842,WGS84,14.0,"Larus fuscus",Animalia
12593542119,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T15:02:55Z,2.0,30.4847017,-9.6750516,WGS84,23.6,"Larus fuscus",Animalia
12593542123,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T16:03:08Z,8.0,30.4383366,-9.6496019,WGS84,8.0,"Larus fuscus",Animalia
12593542127,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T17:02:54Z,33.0,30.4317824,-9.6420884,WGS84,8.9,"Larus fuscus",Animalia
12593542131,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T18:02:38Z,302.0,30.4331047,-9.6443315,WGS84,28.6,"Larus fuscus",Animalia
