"occurrenceID","datasetID","type","modified","basisOfRecord","eventID","year","month","day","eventTime","eventDate","decimalLatitude","decimalLongitude","fieldNotes","scientificName","scientificNameID","vernacularName","lifeStage","sex"
"DDU2005_emp_a_f_02:deployment:00079","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,5,"7:59:23","2005-11-05T7:59:23",-66.37,141.872,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00080","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,5,"9:01:04","2005-11-05T9:01:04",-66.372,141.865,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00081","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,5,"9:25:32","2005-11-05T9:25:32",-66.372,141.872,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00082","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,5,"9:40:22","2005-11-05T9:40:22",-66.366,141.872,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00083","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,5,"10:41:11","2005-11-05T10:41:11",-66.37,141.878,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00084","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,5,"10:53:03","2005-11-05T10:53:03",-66.369,141.887,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00085","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"0:28:50","2005-11-06T0:28:50",-66.448,141.909,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00086","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"2:12:19","2005-11-06T2:12:19",-66.465,141.852,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00087","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"2:19:58","2005-11-06T2:19:58",-66.478,141.905,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00088","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"3:52:21","2005-11-06T3:52:21",-66.433,142.017,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00089","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"3:58:44","2005-11-06T3:58:44",-66.468,141.909,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00090","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"4:25:11","2005-11-06T4:25:11",-66.466,141.891,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00091","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"5:44:28","2005-11-06T5:44:28",-66.48,141.877,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00092","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"6:06:16","2005-11-06T6:06:16",-66.474,141.963,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00093","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"7:23:49","2005-11-06T7:23:49",-66.476,141.972,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00094","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"7:48:20","2005-11-06T7:48:20",-66.472,142.01,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00095","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"8:39:37","2005-11-06T8:39:37",-66.476,141.99,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00096","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"9:00:19","2005-11-06T9:00:19",-66.472,141.981,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00097","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"9:03:58","2005-11-06T9:03:58",-66.468,141.973,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00098","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,6,"9:27:56","2005-11-06T9:27:56",-66.461,142.005,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00099","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"0:05:30","2005-11-07T0:05:30",-66.482,141.814,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00100","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"0:44:26","2005-11-07T0:44:26",-66.432,141.804,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00101","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"1:49:50","2005-11-07T1:49:50",-66.486,141.771,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00102","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"2:08:04","2005-11-07T2:08:04",-66.485,141.692,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00103","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"3:54:01","2005-11-07T3:54:01",-66.472,141.727,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00104","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"4:12:22","2005-11-07T4:12:22",-66.48,141.749,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00105","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"5:33:03","2005-11-07T5:33:03",-66.491,141.777,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00106","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"5:53:30","2005-11-07T5:53:30",-66.488,141.765,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00107","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"6:54:44","2005-11-07T6:54:44",-66.493,141.795,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00108","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"7:13:06","2005-11-07T7:13:06",-66.5,141.795,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00109","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"7:35:16","2005-11-07T7:35:16",-66.498,141.768,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00110","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,7,"8:14:26","2005-11-07T8:14:26",-66.503,141.776,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00111","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"0:32:28","2005-11-08T0:32:28",-66.469,141.482,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00112","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"1:23:53","2005-11-08T1:23:53",-66.452,141.438,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00113","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"3:06:48","2005-11-08T3:06:48",-66.476,141.317,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00114","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"3:40:04","2005-11-08T3:40:04",-66.486,141.321,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00115","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"4:01:01","2005-11-08T4:01:01",-66.49,141.308,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00116","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"5:22:04","2005-11-08T5:22:04",-66.511,141.222,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00117","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"5:43:48","2005-11-08T5:43:48",-66.506,141.196,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00118","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"7:04:08","2005-11-08T7:04:08",-66.55,141.088,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00119","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"7:21:15","2005-11-08T7:21:15",-66.518,141.097,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00120","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"7:48:09","2005-11-08T7:48:09",-66.504,141.123,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00121","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"8:10:44","2005-11-08T8:10:44",-66.519,141.087,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00122","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"8:44:32","2005-11-08T8:44:32",-66.498,141.045,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00123","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"9:03:53","2005-11-08T9:03:53",-66.502,140.975,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00124","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"9:34:32","2005-11-08T9:34:32",-66.5,141.064,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00125","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"9:51:30","2005-11-08T9:51:30",-66.511,140.964,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00126","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"10:22:04","2005-11-08T10:22:04",-66.533,140.896,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00127","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"10:42:11","2005-11-08T10:42:11",-66.534,140.901,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00128","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"10:56:23","2005-11-08T10:56:23",-66.538,140.894,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00129","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,8,"11:08:09","2005-11-08T11:08:09",-66.539,140.888,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00130","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,9,"2:42:46","2005-11-09T2:42:46",-66.723,140.185,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00131","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,9,"3:30:59","2005-11-09T3:30:59",-66.638,140.087,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00132","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,9,"3:48:47","2005-11-09T3:48:47",-66.636,140.055,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00133","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,9,"5:14:04","2005-11-09T5:14:04",-66.664,140.018,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00134","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,9,"5:31:08","2005-11-09T5:31:08",-66.669,140.039,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_02:deployment:00135","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_02",2005,11,9,"6:52:43","2005-11-09T6:52:43",-66.66,140.026,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_07:deployment:00136","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_07",2005,11,2,"0:08:42","2005-11-02T0:08:42",-66.668,140,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_07:deployment:00137","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_07",2005,11,2,"0:24:06","2005-11-02T0:24:06",-66.668,140.002,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_07:deployment:00138","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_07",2005,11,2,"1:16:10","2005-11-02T1:16:10",-66.668,139.988,"location_quality= 1","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_07:deployment:00139","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_07",2005,11,2,"2:02:22","2005-11-02T2:02:22",-66.666,140.002,"location_quality= Z","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_07:deployment:00140","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_07",2005,11,2,"2:57:22","2005-11-02T2:57:22",-66.658,140.089,"location_quality= 3","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_07:deployment:00141","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_07",2005,11,2,"3:30:22","2005-11-02T3:30:22",-66.733,140.059,"location_quality= 2","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_07:deployment:00142","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_07",2005,11,2,"4:42:58","2005-11-02T4:42:58",-66.658,140,"location_quality= B","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
"DDU2005_emp_a_f_07:deployment:00143","10.1594/PANGAEA.633712","deployment",2020-01-16,"MachineObservation","capture:DDU2005_emp_a_f_07",2005,11,2,"5:10:50","2005-11-02T5:10:50",-66.689,140.056,"location_quality= A","Aptenodytes forsteri","urn:lsid:marinespecies.org:taxname:225773","Emperor penguin","Adult","F"
